Domain,Volume ID in Gutenberg,Volume ID in HathiTrust,Pubdate in HathiTrust,Volume Title in HathiTrust,Volume Title in Gutenberg,Author
Fiction,21580,nyp.33433074893474,1836,"The pirate, and The three cutters. by Captain Marryat.",The Pirate,"Marryat, Frederick"
Fiction,21637,nyp.33433074893268,1893,"The dictator; a novel of politics and society, by Justin McCarthy ...",The Dictator,"McCarthy, Justin"
Fiction,21681,uc1.b3322028,1903,"A little traitor to the South; a war-time comedy, with a tragic interlude, by Cyrus Townsend Brady; the illustrations are by A. D. Rahn; decorations by T. E. Hooper.",A Little Traitor to the South: A War Time Comedy with a Tragic Interlude,"Brady, Cyrus Townsend"
Fiction,21759,uc2.ark+=13960=t34172k3r,1856,Kate Coventry : an autobiography / edited by G.J. Whyte-Melville.,Kate Coventry: An Autobiography,"Whyte-Melville, G. J. (George John)"
Fiction,21763,uc2.ark+=13960=t86h4db2z,1912,"The Brentons, by Anna Chapin Ray ... with frontispiece by Wilson C. Dexter.",The Brentons,"Ray, Anna Chapin"
Fiction,21767,wu.89004872149,1904,Agatha's husband; a novel.,Agatha's Husband: A Novel,"Craik, Dinah Maria Mulock"
Fiction,21812,uc1.aa0003782372,1867,"Paul Gerrard, the cabin boy.","Paul Gerrard, the Cabin Boy","Kingston, William Henry Giles"
Fiction,21816,umn.31951002314608a,1857,The confidence-man : his masquerade / by Herman Melville.,The Confidence-Man: His Masquerade,"Melville, Herman"
Fiction,21821,hvd.32044004354890,1886,"The mark of Cain, by Andrew Lang.",The Mark of Cain,"Lang, Andrew"
Fiction,21847,coo1.ark+=13960=t1mg85t7q,1881,Dr. Wortle's school. A novel.,Dr. Wortle's School,"Trollope, Anthony"
Fiction,21850,uc2.ark+=13960=fk0ht2g90j,1892,"A little Norsk; or, Ol' pap's Flaxen, by Hamlin Garland.","A Little Norsk; Or, Ol' Pap's Flaxen","Garland, Hamlin"
Fiction,21854,nyp.33433074939186,1913,"The woman in black, by Edmund Clerihew Bentley.",The Woman in Black,"Bentley, E. C. (Edmund Clerihew)"
Fiction,21858,uc1.aa0016186033,1894,The daughters of Danaus / by Mona Caird.,The Daughters of Danaus,"Caird, Mona"
Fiction,21882,osu.32435014064018,1918,The house of Torchy / by Sewell Ford ; illustrations by Arthur William Brown.,The House of Torchy,"Ford, Sewell"
Fiction,21886,nyp.33433112013309,1900,"Prisoners of hope, a tale of Colonial Virginia, by Mary Johnston.",Prisoners of Hope: A Tale of Colonial Virginia,"Johnston, Mary"
Fiction,21887,hvd.hn1skz,1920,"Blacksheep! blacksheep! by Meredith Nicholson, illustrated by Leslie L. Benson.",Blacksheep! Blacksheep!,"Nicholson, Meredith"
Fiction,21893,nyp.33433112072693,1912,Patsy.,Patsy,"Crockett, S. R. (Samuel Rutherford)"
Fiction,21910,mdp.39015030706769,1921,"Mitch Miller, by Edgar Lee Masters; with illustrations by John Sloan.",Mitch Miller,"Masters, Edgar Lee"
Fiction,21929,uc2.ark+=13960=t9f47ks91,1900,"A master of craft, by W. W. Jacobs ...",A Master Of Craft,"Jacobs, W. W. (William Wymark)"
Fiction,21930,uc1.b4095609,1909,Salthaven / by W. W. Jacobs.,Salthaven,"Jacobs, W. W. (William Wymark)"
Fiction,21944,nyp.33433074878210,1903,The Pleasant Street partnership : a neighborhood story / by Mary F. Leonard ; illustrated by Frank T. Merrill.,The Pleasant Street Partnership: A Neighborhood Story,"Leonard, Mary Finley"
Fiction,21971,uva.x030786306,1916,A son of the sun.,A Son of the Sun,"London, Jack"
Fiction,22000,njp.32101067179083,1891,Kept in the dark : a novel / by Anthony Trollope.,Kept in the Dark,"Trollope, Anthony"
Fiction,22002,njp.32101072858044,1820,A simple story / By Mrs. Inchbald.,A Simple Story,"Inchbald, Mrs."
Fiction,22004,hvd.hxdp17,1906,The genius / by Margaret Potter ...,The Genius,"Potter, Margaret Horton"
Fiction,22030,uc1.$b61016,1894,Memoirs / by Charles Godfrey Leland (Hans Breitmann).,Memoirs,"Leland, Charles Godfrey"
Fiction,22041,nyp.33433076062581,1916,Mary Rose of Mifflin / by Frances R. Sterrett ; illustrated by Maginel Wright Enright.,Mary Rose of Mifflin,"Sterrett, Frances R. (Frances Roberta)"
Fiction,22052,uiug.30112002079181,1890,"Standish of Standish. A story of the Pilgrims, by Jane Goodwin Austin.",Standish of Standish: A Story of the Pilgrims,"Austin, Jane G. (Jane Goodwin)"
Fiction,22063,umn.31951t00075424e,1911,"The trail of '98, a northland romance. With illustrations by Maynard Dixon.",The Trail of '98: A Northland Romance,"Service, Robert W. (Robert William)"
Fiction,22064,hvd.hnqi1u,1909,Tess of the storm country / Grace Miller White ; illustrations by Howard Chandler Christy.,Tess of the Storm Country,"White, Grace Miller"
Fiction,22066,uiug.30112002869847,1911,The long roll / by Mary Johnston.,The Long Roll,"Johnston, Mary"
Fiction,22076,nyp.33433076082092,1910,"The second chance, by Nellie L. McClung... frontispiece by Wladyslaw T. Benda...",The Second Chance,"McClung, Nellie L."
Fiction,22121,njp.32101068167756,1875,"Olive, A novel.",Olive: A Novel,"Craik, Dinah Maria Mulock"
Fiction,22140,nyp.33433076062664,1912,"The wrong woman, by Charles D. Stewart.",The Wrong Woman,"Stewart, Charles D. (Charles David)"
Fiction,22144,nyp.33433074878764,1916,"Good old Anna, by Mrs. Belloc Lowndes.",Good Old Anna,"Lowndes, Marie Belloc"
Fiction,22152,nyp.33433076044837,1920,"Possessed, by Cleveland Moffett.",Possessed,"Moffett, Cleveland"
Fiction,22173,hvd.hx5feh,1914,"The Grell mystery,",The Grell Mystery,"Froest, Frank"
Fiction,22191,msu.31293500312909,1894,Half a hero : a novel / by Anthony Hope.,Half a Hero: A Novel,"Hope, Anthony"
Fiction,22194,uc1.$b244483,1922,Spring Street; a story of Los Angeles.,Spring Street: A Story of Los Angeles,"Richardson, James Hugh"
Fiction,22202,mdp.39015065460654,1886,Aunt Rachel : a rustic sentimental comedy / by D. Christie Murray.,Aunt Rachel: A Rustic Sentimental Comedy,"Murray, David Christie"
Fiction,22211,msu.31293105179281,1899,"Gilian the dreamer : his fancy, his love and adventure / by Neil Munro.","Gilian The Dreamer: His Fancy, His Love and Adventure","Munro, Neil"
Fiction,22212,hvd.hxdl44,1910,The Paternoster ruby / by Charles Edmonds Walk ; with five illustrations by J.V. McFall.,The Paternoster Ruby,"Walk, Charles Edmonds"
Fiction,22215,uc2.ark+=13960=t2s46jv6v,1800,The frozen pirate / by W. Clark Russell.,The Frozen Pirate,"Russell, William Clark"
Fiction,22221,mdp.39015063551298,1901,"Oswald Langdon; or, Pierre and Paul Lanier. A romance of 1894-1898, by Carson Jay Lee [pseud.]","Oswald Langdon: or, Pierre and Paul Lanier. A Romance of 1894-1898","Hamilton, Levi Jackson"
Fiction,22249,hvd.hn5mqc,1906,Shorty McCabe / by Sewell Ford ; illustrated by Francis Vaux Wilson.,Shorty McCabe,"Ford, Sewell"
Fiction,22267,hvd.rsm3vh,1909,A woman for mayor : a novel of to-day / by Helen M. Winslow ... ; frontispiece by Walter Dean Goldbeck.,A Woman for Mayor: A Novel of To-day,"Winslow, Helen M. (Helen Maria)"
Fiction,22284,uc2.ark+=13960=t8kd1rb68,1919,The forbidden trail / by Honore ́Willsie.,The Forbidden Trail,"Morrow, Honoré"
Fiction,22285,mdp.39015031309845,1911,"An American suffragette; a novel, by Isaac N. Stevens.",An American Suffragette,"Stevens, Isaac Newton"
Fiction,22287,nyp.33433112012558,1919,"""Smiles,"" a Rose of the Cumberlands, by Eliot H. Robinson ... illustrated by H. Weston Taylor.",Smiles': A Rose of the Cumberlands,"Robinson, Eliot H. (Eliot Harlow)"
Fiction,22292,osu.32435001194869,1913,"Glory of youth, by Temple Bailey; illustrated by Henry Hutt & C. S. Corson.",Glory of Youth,"Bailey, Temple"
Fiction,22321,umn.319510023802351,1898,"John Splendid; the tale of a poor gentleman and the little wars of Lorn,","John Splendid: The Tale of a Poor Gentleman, and the Little Wars of Lorn","Munro, Neil"
Fiction,22328,hvd.hn1g5i,1920,"Oh, you Tex! / by William MacLeod Raine.","Oh, You Tex!","Raine, William MacLeod"
Fiction,22329,mdp.39015003682054,1921,"A daughter of the middle border, by Hamlin Garland ...",A Daughter of the Middle Border,"Garland, Hamlin"
Fiction,22350,uc2.ark+=13960=t1zc7ws3q,1910,The red-blooded heroes of the frontier / by Edgar Beecher Bronson.,The Red-Blooded Heroes of the Frontier,"Bronson, Edgar Beecher"
Fiction,22357,umn.319510024596955,1919,Danger! : and other stories / by Arthur Conan Doyle.,Danger! and Other Stories,"Doyle, Arthur Conan"
Fiction,22390,nyp.33433076049703,1911,Prince or chauffeur? : a story of Newport / by Lawrence Perry; with four illustrations by J.V. McFall.,Prince or Chauffeur? A Story of Newport,"Perry, Lawrence"
Fiction,22411,loc.ark+=13960=t21c3878w,1914,"The choice of life, by Georgette Leblanc, translated by Alexander Teixeira de Mattos.",The Choice of Life,"Leblanc, Georgette"
Fiction,22496,osu.32435023556897,1851,The settlers in Canada : written for young people / by Captain Marryat.,The Settlers in Canada,"Marryat, Frederick"
Fiction,22525,uc2.ark+=13960=t2s46kb33,1905,"John Lyly,",John Lyly,"Wilson, John Dover"
Fiction,22530,msu.31293025042130,1920,"From place to place, by Irvin S. Cobb ...",From Place to Place,"Cobb, Irvin S. (Irvin Shrewsbury)"
Fiction,22536,uc1.31158012522503,1914,"Jane Austen, her life and letters; a family record by William Austen-Leigh and Richard Arthur Austen-Leigh.","Jane Austen, Her Life and Letters: A Family Record","Austen-Leigh, Richard Arthur"
Fiction,22554,nyp.33433076045768,1912,"As it was in the beginning, by Philip Verrill Mighels.",As It Was in the Beginning,"Mighels, Philip Verrill"
Fiction,22583,osu.32435017626268,1915,The highgrader / by William MacLeod Raine ... ; illustrations by D.C. Hutchison.,The Highgrader,"Raine, William MacLeod"
Fiction,22745,nyp.33433074787643,1922,Fair Harbor; a novel.,Fair Harbor,"Lincoln, Joseph Crosby"
Fiction,22752,uc1.$b312351,1914,The pirate of Panama : a tale of the fight for buried treasure / by William MacLeod Raine ...,The Pirate of Panama: A Tale of the Fight for Buried Treasure,"Raine, William MacLeod"
Fiction,22779,hvd.32044081344384,1898,"The false chevalier, or, The lifeguard of Marie Antoinette / by W. D. Lighthall.","The False Chevalier: or, The Lifeguard of Marie Antoinette","Lighthall, W. D. (William Douw)"
Fiction,22781,osu.32435018037036,1920,32 caliber.,32 Caliber,"McGibeny, Donald"
Fiction,22804,nyp.33433076068943,1917,Apron-strings : ...a story for all mothers who have daughters and for all daughters who have mothers / by Eleanor Gates.,Apron-Strings,"Gates, Eleanor"
Fiction,22819,nyp.33433082548284,1918,"Elsie Marley, honey.","Elsie Marley, Honey","Gray, Joslyn"
Fiction,22820,nyp.33433076066046,1921,"The crooked house, by Brandon Fleming.",The Crooked House,"Fleming, Brandon"
Fiction,22827,pst.000005620029,1920,"Patchwork; a story of ""the plain people,""",Patchwork: A Story of 'The Plain People',"Myers, Anna Balmer"
Fiction,22872,hvd.hn1nlq,1907,"Susan Clegg and a man in the house, by Anne Warner ... illustrated from drawings by Alice Barber Stephens.",Susan Clegg and a Man in the House,"Warner, Anne"
Fiction,22883,umn.31951002096685r,1897,Doctor Luttrell's first patient.,Doctor Luttrell's First Patient,"Carey, Rosa Nouchette"
Fiction,22904,chi.12488883,1920,I've married Marjorie / by Margaret Widdemer.,I've Married Marjorie,"Widdemer, Margaret"
Fiction,22913,uc1.a0001382480,1893,Winning his way / by Charles Carleton Coffin.,Winning His Way,"Coffin, Charles Carleton"
Fiction,22943,umn.31951002077832b,1919,The nebuly coat.,The Nebuly Coat,"Falkner, John Meade"
Fiction,22960,ien.35556025522848,1865,"Among the pines : or, South in secession-time / by Edmund Kirke [pseud.]","Among the Pines; or, South in Secession Time","Gilmore, James R. (James Roberts)"
Fiction,22998,uc1.$b299861,1907,Janet of the dunes / by Harriet T. Comstock.,Janet of the Dunes,"Comstock, Harriet T. (Harriet Theresa)"
Fiction,22999,nyp.33433074851043,1913,The Ffolliots of Redmarley / by L. Allen Harker.,The Ffolliots of Redmarley,"Harker, L. Allen (Lizzie Allen)"
Fiction,23000,coo1.ark+=13960=t5s75xs5h,1880,Orley farm.,Orley Farm,"Trollope, Anthony"
Fiction,23106,wu.89005075056,1870,"Helen and Arthur : or, Miss Thusa's spinning-wheel / by Caroline Lee Hentz.","Helen and Arthur; or, Miss Thusa's Spinning Wheel","Hentz, Caroline Lee"
Fiction,23115,mdp.39015009227243,1846,The billow and the rock : a tale / by Harriet Martineau.,The Billow and the Rock,"Martineau, Harriet"
Fiction,23132,hvd.hn1wc3,1908,Marcia Schuyler / by Grace Livingston Hill.,Marcia Schuyler,"Hill, Grace Livingston"
Fiction,23139,ucw.ark+=13960=t48p6x50z,1896,Olla Podrida / by Captain Marryat.,Olla Podrida,"Marryat, Frederick"
Fiction,23140,uc2.ark+=13960=t9086ct4j,1874,The death-shot: a story retold. By Captain Mayne Reid ...,The Death Shot: A Story Retold,"Reid, Mayne"
Fiction,23214,hvd.hxdjda,1850,"Fostina Woodman, the wonderful adventurer ... By A.A. Burnham.","Fostina Woodman, the Wonderful Adventurer","Stanwood, Avis A. Burnham"
Fiction,23242,uc1.b3326104,1921,Laramie holds the range / by Frank H. Spearman ; illustrated by James Reynolds.,Laramie Holds the Range,"Spearman, Frank H. (Frank Hamilton)"
Fiction,23244,osu.32435006256218,1921,The dude wrangler; frontispiece by Dudley Glyne Summers.,The Dude Wrangler,"Lockhart, Caroline"
Fiction,23246,hvd.hn1t53,1917,Mistress Anne / by Temple Bailey ; frontispiece by F. Vaux Wilson.,Mistress Anne,"Bailey, Temple"
Fiction,23261,aeu.ark+=13960=t6xw5409p,1894,"Oowikapun, or, How the Gospel reached the Nelson River Indians by Egerton Ryerson Young.","Oowikapun, or, How the Gospel reached the Nelson River Indians","Young, Egerton Ryerson"
Fiction,23266,aeu.ark+=13960=t7sn0pr9w,1869,Janet's love and service by Margaret M. Robertson.,Janet's Love and Service,"Robertson, Margaret M. (Margaret Murray)"
Fiction,23283,nnc1.1002173972,1854,"The youth of Jefferson, or, A chronicle of college scrapes at Williamsburg, in Virginia, A.D. 1764.","The Youth of Jefferson: Or, a Chronicle of College Scrapes at Williamsburg, in Virginia, A.D. 1764","Cooke, John Esten"
Fiction,23296,nyp.33433076074925,1919,The fighting shepherdess / by Caroline Lockhart ... ; with a frontispiece by M. Leone Bracker.,The Fighting Shepherdess,"Lockhart, Caroline"
Fiction,23299,hvd.hwjs74,1909,Stradella / by F. Marion Crawford ...,Stradella,"Crawford, F. Marion (Francis Marion)"
Fiction,23440,hvd.tz1jp2,1900,"Edward Barry, South Sea pearler, by Louis Becke.",Edward Barry: South Sea Pearler,"Becke, Louis"
Fiction,23474,osu.32435009888082,1906,The bishop's secret / by Fergus Hume.,The Bishop's Secret,"Hume, Fergus"
Fiction,23487,hvd.hnqplp,1906,"Tonio, son of the Sierras; a story of the Apache war, by General Charles King ... illustrations by Charles J. Post.","Tonio, Son of the Sierras: A Story of the Apache War","King, Charles"
Fiction,23489,coo1.ark+=13960=t6ww8007w,1884,Godfrey Morgan : a Californian mystery. By Jules Verne. Tr. by W. J. Gordon...,Godfrey Morgan: A Californian Mystery,"Verne, Jules"
Fiction,23490,uc1.$b683110,1899,Pickwickian studies.,Pickwickian Studies,"Fitzgerald, Percy"
Fiction,23607,njp.32101042738177,1910,"A circuit rider's wife, by Corra Harris; with illustrations by William H. Everett.",A Circuit Rider's Wife,"Harris, Corra"
Fiction,23637,coo1.ark+=13960=t3kw5zk5c,1906,The bishop of Cottontown : a story of the southern cotton mills / by John Trotwood Moore ; illustrated by the Kinneys.,The Bishop of Cottontown: A Story of the Southern Cotton Mills,"Moore, John Trotwood"
Fiction,23641,osu.32435003780962,1909,The forsaken inn; a novel.,The Forsaken Inn: A Novel,"Green, Anna Katharine"
Fiction,23647,uc2.ark+=13960=t47p9041n,1905,"Shining ferry, by A. T. Quiller-Couch.",Shining Ferry,"Quiller-Couch, Arthur"
Fiction,23653,uc2.ark+=13960=t0ks6jb5s,1919,How it all came round / by Mrs. L. T. Meade.,How It All Came Round,"Meade, L. T."
Fiction,23662,nyp.33433074954797,1920,The heart of Unaga.,The Heart of Unaga,"Cullum, Ridgwell"
Fiction,23675,njp.32101063580995,1903,Under the rose / by Frederic S. Isham.,Under the Rose,"Isham, Frederic Stewart"
Fiction,23727,hvd.32044011785300,1921,"The lost girl, by D. H. Lawrence.",The Lost Girl,"Lawrence, D. H. (David Herbert)"
Fiction,23730,uc1.b3146342,1915,The promise: a tale of the great Northwest / James B. Hendryx.,The Promise: A Tale of the Great Northwest,"Hendryx, James B. (James Beardsley)"
Fiction,23736,njp.32101063606642,1910,The dew of their youth / by S.R. Crockett.,The Dew of Their Youth,"Crockett, S. R. (Samuel Rutherford)"
Fiction,23739,hvd.hwpwnv,1828,"The life of Mansie Wauch, tailor in Dalkeith. Written by himself.",The Life of Mansie Wauch: tailor in Dalkeith,"Moir, D. M. (David Macbeth)"
Fiction,23741,nyp.33433076074909,1913,David Malcolm / by Nelson LLoyd.,David Malcolm,"Lloyd, Nelson"
Fiction,23745,osu.32435005078357,1907,"Aladdin & co., a romance of Yankee magic, by Herbert Quick .",Aladdin & Co.: A Romance of Yankee Magic,"Quick, Herbert"
Fiction,23752,nyp.33433076022106,1909,The flaw in the sapphire / by Charles M. Snyder ...,The Flaw in the Sapphire,"Snyder, Charles M."
Fiction,23757,nyp.33433075766315,1922,Men of affairs / by Roland Pertwee.,Men of Affairs,"Pertwee, Roland"
Fiction,23768,uc2.ark+=13960=t4th8dg37,1915,The squirrel-cage / by Dorothy Canfield ; with ill. by John Alonzo Williams.,The Squirrel-Cage,"Fisher, Dorothy Canfield"
Fiction,23771,coo1.ark+=13960=t7br9c424,1895,The Hoosier school-boy.,The Hoosier School-boy,"Eggleston, Edward"
Fiction,23784,uc1.b3322595,1901,The history of Sir Richard Calmady : a romance / by Lucas Malet.,The History of Sir Richard Calmady: A Romance,"Malet, Lucas"
Fiction,23789,uva.x002285874,1894,Cruel as the grave. a novel by Mrs. Emma D.E.N. Southworth.,Cruel As The Grave,"Southworth, Emma Dorothy Eliza Nevitte"
Fiction,23856,nyp.33433074787627,1918,The heart of Arethusa / by Frances Barton Fox ; with a frontispiece by F.W. Read.,The Heart of Arethusa,"Fox, Frances Barton"
Fiction,23885,nyp.33433076054711,1918,The fifth ace / by Douglas Grant ; frontispiece by George W. Gage.,The Fifth Ace,"Ostrander, Isabel"
Fiction,23946,mdp.39015011930032,1911,"Lalage's lovers, by George A. Birmingham [pseud.]",Lalage's Lovers,"Birmingham, George A."
